filename,mean_nir,contrast,dissimilarity,homogeneity,energy,correlation,asm,entropy
polyester_nir_01.jpg,123.95378472222222,0.16652675889365096,0.16652675889365096,0.9167366205531745,0.5263905481287432,0.8459403033843331,0.277511784077516,9.276652861893844
polyester_nir_02.jpg,123.8878125,0.16308363423327896,0.16308363423327896,0.9184581828833605,0.5276119896682065,0.8501165617394332,0.27885797599898215,9.238039520207792
polyester_nir_03.jpg,123.56697337962963,0.1633205762821544,0.1633205762821544,0.9183397118589229,0.5281092198382611,0.8478238655503991,0.279400394551312,9.190926142031767
polyester_nir_04.jpg,123.33891782407407,0.1647008391841432,0.1647008391841432,0.9176495804079283,0.5259051411851502,0.8474734090379706,0.27703189325027117,9.232535049712459
polyester_nir_05.jpg,123.26740162037036,0.1660213804535137,0.1660213804535137,0.9169893097732433,0.5274662369353431,0.84194577180372,0.2787205190743951,9.155070818500509
polyester_nir_06.jpg,123.16075231481481,0.1679368280937732,0.1679368280937732,0.9160315859531134,0.5239999521626835,0.844921280238382,0.27508125069935824,9.26894029359622
polyester_nir_07.jpg,123.02375,0.1688376288809672,0.1688376288809672,0.9155811855595164,0.5222526539252524,0.8448538835040317,0.2732428247094839,9.283368833207547
polyester_nir_08.jpg,122.89680555555556,0.17070443520300793,0.17070443520300793,0.9146477823984962,0.5216342655922253,0.8424318714813859,0.2726383297582978,9.290092524357648
polyester_nir_09.jpg,122.88548032407408,0.16767130135773678,0.16767130135773678,0.9161643493211317,0.5229866638055515,0.8452571821191854,0.2740833358558256,9.249851847801452
polyester_nir_10.jpg,122.65513888888889,0.17000820781230108,0.17000820781230108,0.9149958960938493,0.5201430000139263,0.8444340321223898,0.27104697472898787,9.30143647466005
polyester_nir_11.jpg,122.57196759259259,0.17136001020741784,0.17136001020741784,0.9143199948962913,0.5194251972253849,0.8425795435600945,0.27030945865067824,9.301712818889733
polyester_nir_12.jpg,122.97125,0.16845097184503727,0.16845097184503727,0.9157745140774814,0.5219149830748803,0.8473126339125824,0.2729446868943712,9.323979442341347
polyester_nir_13.jpg,122.35163773148147,0.17290365297622395,0.17290365297622395,0.9135481735118881,0.5178192269795145,0.8420224951901069,0.268695875660697,9.332995193283184
polyester_nir_14.jpg,122.46533564814816,0.17226228904292898,0.17226228904292898,0.9138688554785354,0.517848391928917,0.8438173756286842,0.2687962773711179,9.337911822415112
polyester_nir_15.jpg,122.32039930555555,0.17041123140647524,0.17041123140647524,0.9147943842967624,0.5186271590636797,0.8451344706544355,0.26954371949476613,9.305609802342612
polyester_nir_16.jpg,122.65879050925926,0.16682278148178303,0.16682278148178303,0.9165886092591086,0.5199841116589444,0.84996431924619,0.2709052507794263,9.305868997231984
polyester_nir_17.jpg,122.21431712962963,0.17444981468666346,0.17444981468666346,0.9127750926566685,0.5160356395491773,0.842031361558327,0.2669086171706865,9.362498039207232
polyester_nir_18.jpg,122.1980613425926,0.17177123071025796,0.17177123071025796,0.914114384644871,0.5176907909124564,0.8439271717124996,0.2686119211399447,9.319103377728691
polyester_nir_19.jpg,122.07788773148148,0.1734660856967568,0.1734660856967568,0.9132669571516217,0.5162638724166042,0.8425770321208219,0.2671390057282291,9.344229904797263
polyester_nir_20.jpg,121.95528935185185,0.1755257621802489,0.1755257621802489,0.9122371189098757,0.5133895096410703,0.8429532793140655,0.264190509216547,9.403277714515196
polyester_nir_21.jpg,121.8732349537037,0.1739763939934055,0.1739763939934055,0.9130118030032973,0.514603819581477,0.843379608143331,0.2654508988195815,9.373676193711068
polyester_nir_22.jpg,121.88969907407407,0.17389962230615597,0.17389962230615597,0.913050188846922,0.514766283097285,0.8433724520374016,0.26562994189839545,9.36782369644564
polyester_nir_23.jpg,121.68082175925926,0.17570217592942586,0.17570217592942586,0.9121489120352869,0.5130762085693803,0.8419744488315373,0.26386680533772,9.389278878282937
polyester_nir_24.jpg,121.66563078703703,0.1758265318880444,0.1758265318880444,0.912086734055978,0.5128918895280213,0.8420209645944853,0.2637154003020207,9.391197370059931
polyester_nir_25.jpg,121.61947337962962,0.1774064928481846,0.1774064928481846,0.9112967535759078,0.5116622125527596,0.8410225977416669,0.26242445487800176,9.416530234673978
polyester_nir_26.jpg,118.39852430555555,0.20621466515501902,0.20621466515501902,0.8968926674224904,0.4840591490218211,0.8244028225121885,0.23511261491705177,9.888238791967819
polyester_nir_27.jpg,118.16097800925925,0.2102686811172947,0.2102686811172947,0.8948656594413528,0.48247878903234304,0.8207141600812357,0.2335992287591054,9.933904812993973
polyester_nir_28.jpg,118.2214236111111,0.21379860981882845,0.21379860981882845,0.8931006950905858,0.4822740412381806,0.8155311663990596,0.23346401932961475,9.934770465348537
polyester_nir_29.jpg,118.0249363425926,0.2156672273558152,0.2156672273558152,0.8921663863220926,0.48095695867622423,0.8149992019099792,0.2321899581630713,9.975484524602383
polyester_nir_30.jpg,118.0786574074074,0.21389891013724688,0.21389891013724688,0.8930505449313766,0.48201246961469957,0.8161224383353439,0.23320306654195236,9.948868867230725
