filename,mean_nir,contrast,dissimilarity,homogeneity,energy,correlation,asm,entropy
sutra_nir_01.jpg,123.81122685185186,0.18224387239936185,0.18224387239936185,0.9088780638003191,0.48335198300470406,0.8827637398595306,0.23418027699514168,10.416751741424513
sutra_nir_02.jpg,115.25146990740741,0.19280760184479817,0.19280760184479817,0.9035961990776008,0.4519667776831699,0.8827614395976502,0.2049190543924293,10.713493325120997
sutra_nir_03.jpg,114.74715277777777,0.2056687262018067,0.2056687262018067,0.8971656368990966,0.4486107987788741,0.8727212622743111,0.20196673049661454,10.826012692585088
sutra_nir_04.jpg,114.98058449074074,0.202077132395653,0.202077132395653,0.8989614338021735,0.4502372517809082,0.8744320996267332,0.20339227293504314,10.769143675890255
sutra_nir_05.jpg,114.95679398148148,0.19899290189506796,0.19899290189506796,0.900503549052466,0.4506430389932431,0.8772346546801966,0.20377218669554253,10.754751872792278
sutra_nir_06.jpg,115.23392361111111,0.19198132134611917,0.19198132134611917,0.9040093393269404,0.45088203819449985,0.8841796996049224,0.20388593801406835,10.721315336475739
sutra_nir_07.jpg,114.90489583333333,0.1986645399328271,0.1986645399328271,0.9006677300335864,0.45030041013127853,0.8782525653693843,0.20351907302824268,10.764354242221055
sutra_nir_08.jpg,123.49994791666667,0.17752888514288445,0.17752888514288445,0.9112355574285579,0.4856593721097484,0.8861334769353064,0.2363322190014024,10.352243027874087
sutra_nir_09.jpg,123.84358796296296,0.18681800791070843,0.18681800791070843,0.9065909960446458,0.4817546750003374,0.8799156161760493,0.2325636276169487,10.459400141550113
sutra_nir_10.jpg,123.80733796296296,0.18230036130608426,0.18230036130608426,0.9088498193469579,0.4837223836278069,0.8830689033806753,0.23447649145173788,10.414201937554946
sutra_nir_11.jpg,123.73777777777778,0.1818080652089072,0.1818080652089072,0.9090959673955464,0.48497029739989195,0.8825380797814938,0.2356845842832121,10.38431732347218
sutra_nir_12.jpg,124.13104166666666,0.1946471369638723,0.1946471369638723,0.902676431518064,0.47270693961390825,0.8804302594901265,0.22406917730930453,10.643028654402926
sutra_nir_13.jpg,123.62033564814814,0.17833143812001304,0.17833143812001304,0.9108342809399935,0.486611062224788,0.8836837989418572,0.23730859668035262,10.318936801119808
sutra_nir_14.jpg,123.74858217592593,0.18487173529010778,0.1848601208995063,0.9075711009893069,0.48282464133626535,0.8807299926382897,0.23364423176980798,10.421653109655033
sutra_nir_15.jpg,123.85081597222222,0.17912702084742732,0.17912702084742732,0.9104364895762864,0.4853630515578371,0.8848411148767692,0.23602281707678385,10.385177808328761
sutra_nir_16.jpg,123.8136574074074,0.1841571029671456,0.1841571029671456,0.9079214485164271,0.4822513232961428,0.8824624391942759,0.23306411086810258,10.446620857785483
sutra_nir_17.jpg,123.8228125,0.1850839291160334,0.1850839291160334,0.9074580354419833,0.4821643637391415,0.8817801984207942,0.23298100578322195,10.448534245347162
sutra_nir_18.jpg,123.81888888888889,0.18289376438876004,0.18289376438876004,0.9085531178056201,0.48404968284393823,0.8818337996596175,0.23477936030654825,10.40061826007291
sutra_nir_19.jpg,123.97766782407408,0.17714944873643826,0.17714944873643826,0.9114252756317809,0.48957189293701414,0.8838368454950426,0.24013810407004132,10.289821430853394
sutra_nir_20.jpg,123.90678819444445,0.18508086499264367,0.18508086499264367,0.9074595675036783,0.48285486012668655,0.8808167957623244,0.23366700391706732,10.431954346590878
sutra_nir_21.jpg,123.83984375,0.18623439992692142,0.18623439992692142,0.9068828000365392,0.4812478233574241,0.8813341748319521,0.23210066933746396,10.47240673672977
sutra_nir_22.jpg,123.93847222222222,0.1842685381181392,0.1842685381181392,0.9078657309409305,0.4829057055559629,0.8818510128757941,0.23366835734983982,10.428044842447708
sutra_nir_23.jpg,124.10413194444445,0.19677731150603273,0.1967598899201305,0.9016217971985252,0.47157872508328214,0.8790078483407899,0.2230087562556428,10.676876657277496
sutra_nir_24.jpg,123.92302083333334,0.1867759208887157,0.1867759208887157,0.9066120395556422,0.4812641432048218,0.8802419774504489,0.23216030244192448,10.461413568008952
sutra_nir_25.jpg,123.68169560185186,0.1758042935203654,0.1758042935203654,0.9120978532398174,0.48742306746455255,0.8854226109200556,0.23807538829387215,10.302534105923893
sutra_nir_26.jpg,123.87458912037037,0.18389661310478023,0.18389661310478023,0.9080516934476099,0.4837860400372283,0.8810703265584376,0.2345459663655189,10.41193182582773
sutra_nir_27.jpg,123.94174189814815,0.18300802438892796,0.18300802438892796,0.9084959878055361,0.48369087683123446,0.8821761231706285,0.2344650764453409,10.410028791384157
sutra_nir_28.jpg,123.89836226851853,0.1840341604427102,0.1840341604427102,0.907982919778645,0.4821687014597851,0.8821952556970276,0.23300924857813848,10.433509306455338
sutra_nir_29.jpg,123.92400462962964,0.18588999750589444,0.18588999750589444,0.9070550012470529,0.48146446801991055,0.8808053112523532,0.23233257728219875,10.462538797065427
sutra_nir_30.jpg,123.91206018518518,0.18301297039897285,0.18301297039897285,0.9084935148005133,0.4843619718802709,0.88137674405579,0.23511093445601763,10.392248649780079
