filename,mean_nir,contrast,dissimilarity,homogeneity,energy,correlation,asm,entropy,Jenis_Kain,Kategori,Tipe_Data
katun_nir_24.jpg,125.23659722222222,0.1699436784842687,0.1699436784842687,0.9150281607578656,0.5400925227162957,0.8212845558948972,0.2921269567447569,8.943475483222883,katun,Alami,NIR
katun_nir_25.jpg,125.30517939814816,0.1681297376294625,0.1681297376294625,0.9159351311852688,0.5402617873421901,0.8244922962171368,0.2923186508768103,8.95497265915603,katun,Alami,NIR
katun_nir_26.jpg,125.35383680555556,0.1671679138406059,0.1671679138406059,0.9164160430796968,0.5414936494272589,0.8248290887181264,0.2936195845339616,8.936159552715566,katun,Alami,NIR
katun_nir_27.jpg,125.2962326388889,0.1705802791443667,0.1705802791443667,0.9147098604278168,0.5390143236976259,0.8217772803639194,0.2909623946561203,8.983559985339753,katun,Alami,NIR
katun_nir_28.jpg,125.32694444444444,0.1681756853459667,0.1681756853459667,0.9159121573270166,0.5405813718728582,0.8245728488951592,0.2926472218436944,8.953342207246932,katun,Alami,NIR
katun_nir_29.jpg,124.9612210648148,0.1727653615661561,0.1727653615661561,0.913617319216922,0.5374895178078543,0.8189488965826659,0.2893194195551323,8.993745322170843,katun,Alami,NIR
katun_nir_30.jpg,125.30022569444444,0.1694798297692177,0.1694798297692177,0.915260085115391,0.5397271842623167,0.8232446605954243,0.2917426008630559,8.970393919655585,katun,Alami,NIR
sutra_nir_01.jpg,123.81122685185186,0.1822438723993618,0.1822438723993618,0.9088780638003192,0.483351983004704,0.8827637398595306,0.2341802769951416,10.416751741424513,sutra,Alami,NIR
sutra_nir_02.jpg,115.2514699074074,0.1928076018447981,0.1928076018447981,0.9035961990776008,0.4519667776831699,0.8827614395976502,0.2049190543924293,10.713493325120997,sutra,Alami,NIR
sutra_nir_03.jpg,114.74715277777776,0.2056687262018067,0.2056687262018067,0.8971656368990966,0.4486107987788741,0.8727212622743111,0.2019667304966145,10.826012692585088,sutra,Alami,NIR
sutra_nir_04.jpg,114.98058449074074,0.202077132395653,0.202077132395653,0.8989614338021735,0.4502372517809082,0.8744320996267332,0.2033922729350431,10.769143675890255,sutra,Alami,NIR
sutra_nir_05.jpg,114.95679398148148,0.1989929018950679,0.1989929018950679,0.900503549052466,0.4506430389932431,0.8772346546801966,0.2037721866955425,10.754751872792278,sutra,Alami,NIR
sutra_nir_06.jpg,115.23392361111112,0.1919813213461191,0.1919813213461191,0.9040093393269404,0.4508820381944998,0.8841796996049224,0.2038859380140683,10.72131533647574,sutra,Alami,NIR
sutra_nir_07.jpg,114.90489583333331,0.1986645399328271,0.1986645399328271,0.9006677300335864,0.4503004101312785,0.8782525653693843,0.2035190730282426,10.764354242221057,sutra,Alami,NIR
sutra_nir_08.jpg,123.49994791666668,0.1775288851428844,0.1775288851428844,0.911235557428558,0.4856593721097484,0.8861334769353064,0.2363322190014024,10.352243027874088,sutra,Alami,NIR
sutra_nir_09.jpg,123.84358796296296,0.1868180079107084,0.1868180079107084,0.9065909960446458,0.4817546750003374,0.8799156161760493,0.2325636276169487,10.459400141550113,sutra,Alami,NIR
sutra_nir_10.jpg,123.80733796296296,0.1823003613060842,0.1823003613060842,0.908849819346958,0.4837223836278069,0.8830689033806753,0.2344764914517378,10.414201937554946,sutra,Alami,NIR
sutra_nir_11.jpg,123.73777777777778,0.1818080652089072,0.1818080652089072,0.9090959673955464,0.4849702973998919,0.8825380797814938,0.2356845842832121,10.38431732347218,sutra,Alami,NIR
sutra_nir_12.jpg,124.13104166666666,0.1946471369638723,0.1946471369638723,0.902676431518064,0.4727069396139082,0.8804302594901265,0.2240691773093045,10.643028654402926,sutra,Alami,NIR
sutra_nir_13.jpg,123.62033564814814,0.178331438120013,0.178331438120013,0.9108342809399936,0.486611062224788,0.8836837989418572,0.2373085966803526,10.318936801119808,sutra,Alami,NIR
sutra_nir_14.jpg,123.74858217592592,0.1848717352901077,0.1848601208995063,0.9075711009893068,0.4828246413362653,0.8807299926382897,0.2336442317698079,10.421653109655033,sutra,Alami,NIR
sutra_nir_15.jpg,123.85081597222222,0.1791270208474273,0.1791270208474273,0.9104364895762864,0.4853630515578371,0.8848411148767692,0.2360228170767838,10.38517780832876,sutra,Alami,NIR
sutra_nir_16.jpg,123.8136574074074,0.1841571029671456,0.1841571029671456,0.9079214485164272,0.4822513232961428,0.8824624391942759,0.2330641108681025,10.446620857785485,sutra,Alami,NIR
sutra_nir_17.jpg,123.8228125,0.1850839291160334,0.1850839291160334,0.9074580354419832,0.4821643637391415,0.8817801984207942,0.2329810057832219,10.448534245347162,sutra,Alami,NIR
sutra_nir_18.jpg,123.81888888888888,0.18289376438876,0.18289376438876,0.90855311780562,0.4840496828439382,0.8818337996596175,0.2347793603065482,10.40061826007291,sutra,Alami,NIR
sutra_nir_19.jpg,123.97766782407408,0.1771494487364382,0.1771494487364382,0.9114252756317808,0.4895718929370141,0.8838368454950426,0.2401381040700413,10.289821430853394,sutra,Alami,NIR
sutra_nir_20.jpg,123.90678819444445,0.1850808649926436,0.1850808649926436,0.9074595675036784,0.4828548601266865,0.8808167957623244,0.2336670039170673,10.431954346590878,sutra,Alami,NIR
sutra_nir_21.jpg,123.83984375,0.1862343999269214,0.1862343999269214,0.9068828000365392,0.4812478233574241,0.8813341748319521,0.2321006693374639,10.47240673672977,sutra,Alami,NIR
sutra_nir_22.jpg,123.93847222222222,0.1842685381181392,0.1842685381181392,0.9078657309409304,0.4829057055559629,0.8818510128757941,0.2336683573498398,10.428044842447708,sutra,Alami,NIR
sutra_nir_23.jpg,124.10413194444445,0.1967773115060327,0.1967598899201305,0.9016217971985252,0.4715787250832821,0.8790078483407899,0.2230087562556428,10.676876657277496,sutra,Alami,NIR
sutra_nir_24.jpg,123.92302083333334,0.1867759208887157,0.1867759208887157,0.9066120395556422,0.4812641432048218,0.8802419774504489,0.2321603024419244,10.461413568008952,sutra,Alami,NIR
sutra_nir_25.jpg,123.68169560185186,0.1758042935203654,0.1758042935203654,0.9120978532398174,0.4874230674645525,0.8854226109200556,0.2380753882938721,10.302534105923892,sutra,Alami,NIR
sutra_nir_26.jpg,123.87458912037036,0.1838966131047802,0.1838966131047802,0.90805169344761,0.4837860400372283,0.8810703265584376,0.2345459663655189,10.41193182582773,sutra,Alami,NIR
sutra_nir_27.jpg,123.94174189814817,0.1830080243889279,0.1830080243889279,0.908495987805536,0.4836908768312344,0.8821761231706285,0.2344650764453409,10.410028791384155,sutra,Alami,NIR
sutra_nir_28.jpg,123.89836226851853,0.1840341604427102,0.1840341604427102,0.907982919778645,0.4821687014597851,0.8821952556970276,0.2330092485781384,10.433509306455338,sutra,Alami,NIR
sutra_nir_29.jpg,123.92400462962964,0.1858899975058944,0.1858899975058944,0.9070550012470529,0.4814644680199105,0.8808053112523532,0.2323325772821987,10.462538797065427,sutra,Alami,NIR
sutra_nir_30.jpg,123.91206018518518,0.1830129703989728,0.1830129703989728,0.9084935148005132,0.4843619718802709,0.88137674405579,0.2351109344560176,10.39224864978008,sutra,Alami,NIR
polyester_nir_01.jpg,123.95378472222222,0.1665267588936509,0.1665267588936509,0.9167366205531744,0.5263905481287432,0.8459403033843331,0.277511784077516,9.276652861893844,polyester,Sintetis,NIR
polyester_nir_02.jpg,123.8878125,0.1630836342332789,0.1630836342332789,0.9184581828833605,0.5276119896682065,0.8501165617394332,0.2788579759989821,9.238039520207792,polyester,Sintetis,NIR
polyester_nir_03.jpg,123.56697337962964,0.1633205762821544,0.1633205762821544,0.9183397118589228,0.5281092198382611,0.8478238655503991,0.279400394551312,9.190926142031769,polyester,Sintetis,NIR
polyester_nir_04.jpg,123.33891782407407,0.1647008391841432,0.1647008391841432,0.9176495804079284,0.5259051411851502,0.8474734090379706,0.2770318932502711,9.23253504971246,polyester,Sintetis,NIR
polyester_nir_05.jpg,123.26740162037036,0.1660213804535137,0.1660213804535137,0.9169893097732432,0.5274662369353431,0.84194577180372,0.2787205190743951,9.155070818500509,polyester,Sintetis,NIR
polyester_nir_06.jpg,123.1607523148148,0.1679368280937732,0.1679368280937732,0.9160315859531134,0.5239999521626835,0.844921280238382,0.2750812506993582,9.26894029359622,polyester,Sintetis,NIR
polyester_nir_07.jpg,123.02375,0.1688376288809672,0.1688376288809672,0.9155811855595164,0.5222526539252524,0.8448538835040317,0.2732428247094839,9.283368833207549,polyester,Sintetis,NIR
polyester_nir_08.jpg,122.89680555555556,0.1707044352030079,0.1707044352030079,0.9146477823984962,0.5216342655922253,0.8424318714813859,0.2726383297582978,9.290092524357648,polyester,Sintetis,NIR
polyester_nir_09.jpg,122.88548032407408,0.1676713013577367,0.1676713013577367,0.9161643493211316,0.5229866638055515,0.8452571821191854,0.2740833358558256,9.249851847801452,polyester,Sintetis,NIR
polyester_nir_10.jpg,122.65513888888889,0.170008207812301,0.170008207812301,0.9149958960938492,0.5201430000139263,0.8444340321223898,0.2710469747289878,9.30143647466005,polyester,Sintetis,NIR
polyester_nir_11.jpg,122.5719675925926,0.1713600102074178,0.1713600102074178,0.9143199948962912,0.5194251972253849,0.8425795435600945,0.2703094586506782,9.301712818889731,polyester,Sintetis,NIR
polyester_nir_12.jpg,122.97125,0.1684509718450372,0.1684509718450372,0.9157745140774814,0.5219149830748803,0.8473126339125824,0.2729446868943712,9.323979442341347,polyester,Sintetis,NIR
polyester_nir_13.jpg,122.35163773148147,0.1729036529762239,0.1729036529762239,0.913548173511888,0.5178192269795145,0.8420224951901069,0.268695875660697,9.332995193283184,polyester,Sintetis,NIR
polyester_nir_14.jpg,122.46533564814816,0.1722622890429289,0.1722622890429289,0.9138688554785354,0.517848391928917,0.8438173756286842,0.2687962773711179,9.337911822415112,polyester,Sintetis,NIR
polyester_nir_15.jpg,122.32039930555555,0.1704112314064752,0.1704112314064752,0.9147943842967624,0.5186271590636797,0.8451344706544355,0.2695437194947661,9.305609802342612,polyester,Sintetis,NIR
polyester_nir_16.jpg,122.65879050925926,0.166822781481783,0.166822781481783,0.9165886092591086,0.5199841116589444,0.84996431924619,0.2709052507794263,9.305868997231984,polyester,Sintetis,NIR
polyester_nir_17.jpg,122.21431712962963,0.1744498146866634,0.1744498146866634,0.9127750926566685,0.5160356395491773,0.842031361558327,0.2669086171706865,9.362498039207232,polyester,Sintetis,NIR
polyester_nir_18.jpg,122.1980613425926,0.1717712307102579,0.1717712307102579,0.914114384644871,0.5176907909124564,0.8439271717124996,0.2686119211399447,9.319103377728691,polyester,Sintetis,NIR
polyester_nir_19.jpg,122.07788773148148,0.1734660856967568,0.1734660856967568,0.9132669571516217,0.5162638724166042,0.8425770321208219,0.2671390057282291,9.344229904797263,polyester,Sintetis,NIR
polyester_nir_20.jpg,121.95528935185185,0.1755257621802489,0.1755257621802489,0.9122371189098756,0.5133895096410703,0.8429532793140655,0.264190509216547,9.403277714515196,polyester,Sintetis,NIR
polyester_nir_21.jpg,121.8732349537037,0.1739763939934055,0.1739763939934055,0.9130118030032972,0.514603819581477,0.843379608143331,0.2654508988195815,9.373676193711068,polyester,Sintetis,NIR
polyester_nir_22.jpg,121.88969907407407,0.1738996223061559,0.1738996223061559,0.913050188846922,0.514766283097285,0.8433724520374016,0.2656299418983954,9.36782369644564,polyester,Sintetis,NIR
polyester_nir_23.jpg,121.68082175925926,0.1757021759294258,0.1757021759294258,0.9121489120352868,0.5130762085693803,0.8419744488315373,0.26386680533772,9.389278878282935,polyester,Sintetis,NIR
polyester_nir_24.jpg,121.66563078703705,0.1758265318880444,0.1758265318880444,0.912086734055978,0.5128918895280213,0.8420209645944853,0.2637154003020207,9.391197370059931,polyester,Sintetis,NIR
polyester_nir_25.jpg,121.61947337962962,0.1774064928481846,0.1774064928481846,0.9112967535759078,0.5116622125527596,0.8410225977416669,0.2624244548780017,9.416530234673978,polyester,Sintetis,NIR
polyester_nir_26.jpg,118.39852430555555,0.206214665155019,0.206214665155019,0.8968926674224904,0.4840591490218211,0.8244028225121885,0.2351126149170517,9.88823879196782,polyester,Sintetis,NIR
polyester_nir_27.jpg,118.16097800925924,0.2102686811172947,0.2102686811172947,0.8948656594413528,0.482478789032343,0.8207141600812357,0.2335992287591054,9.933904812993973,polyester,Sintetis,NIR
polyester_nir_28.jpg,118.2214236111111,0.2137986098188284,0.2137986098188284,0.8931006950905858,0.4822740412381806,0.8155311663990596,0.2334640193296147,9.934770465348535,polyester,Sintetis,NIR
polyester_nir_29.jpg,118.0249363425926,0.2156672273558152,0.2156672273558152,0.8921663863220926,0.4809569586762242,0.8149992019099792,0.2321899581630713,9.975484524602384,polyester,Sintetis,NIR
polyester_nir_30.jpg,118.0786574074074,0.2138989101372468,0.2138989101372468,0.8930505449313766,0.4820124696146995,0.8161224383353439,0.2332030665419523,9.948868867230724,polyester,Sintetis,NIR
rayon_nir_01.jpg,108.27349537037036,0.1655997005377188,0.1655997005377188,0.9172001497311406,0.559758953750005,0.798621904327717,0.3142644495576251,8.331234064558274,rayon,Sintetis,NIR
rayon_nir_02.jpg,108.36679398148148,0.1671402488952598,0.1671402488952598,0.91642987555237,0.5574002313212701,0.8002356901926952,0.3116671010492826,8.41333807320582,rayon,Sintetis,NIR
rayon_nir_03.jpg,108.31017361111113,0.167529921593979,0.167529921593979,0.9162350392030106,0.5583505654448149,0.79744770904828,0.3127224865071473,8.374403719796568,rayon,Sintetis,NIR
rayon_nir_04.jpg,108.59366319444445,0.1607821433913633,0.1607821433913633,0.9196089283043184,0.5639519397551536,0.8027059711659206,0.3189528085204333,8.243692445469893,rayon,Sintetis,NIR
rayon_nir_05.jpg,108.95546875,0.1617415572749377,0.1617415572749377,0.9191292213625312,0.56561623571014,0.801888187026778,0.320724974789398,8.276402124545799,rayon,Sintetis,NIR
rayon_nir_06.jpg,108.31956597222222,0.1674287005241498,0.1674287005241498,0.9162856497379248,0.5590844705325324,0.7964041640340614,0.3135432399013426,8.349388990115848,rayon,Sintetis,NIR
rayon_nir_07.jpg,108.84564236111112,0.1652740281388092,0.1652740281388092,0.9173629859305954,0.5632873882415345,0.7982230503252399,0.3180706196621062,8.333029744298189,rayon,Sintetis,NIR
rayon_nir_08.jpg,108.88064236111111,0.163049478596245,0.163049478596245,0.9184752607018776,0.5647522436736027,0.8000824110021367,0.3197662879288723,8.28637751045302,rayon,Sintetis,NIR
rayon_nir_09.jpg,108.77159722222224,0.1637622169174018,0.1637622169174018,0.9181188915412992,0.56329588821208,0.8003398309520079,0.3180596001167939,8.315807806150728,rayon,Sintetis,NIR
rayon_nir_10.jpg,108.82467013888888,0.1625082140717953,0.1625082140717953,0.9187458929641024,0.5640210431304236,0.7999709853532684,0.3190280411728067,8.270056120125936,rayon,Sintetis,NIR
rayon_nir_11.jpg,108.78305555555556,0.1627408047625785,0.1627408047625785,0.9186295976187108,0.563826718079178,0.8004821978061052,0.3188062019509848,8.293870384176786,rayon,Sintetis,NIR
rayon_nir_12.jpg,108.67524305555555,0.1640981488292888,0.1640981488292888,0.9179509255853556,0.5627385982803854,0.7983930917960429,0.3175951610409857,8.296954173201986,rayon,Sintetis,NIR
rayon_nir_13.jpg,108.60021412037035,0.1637196786060663,0.1637196786060663,0.9181401606969668,0.5619906345262773,0.7999616275631428,0.3167664169994643,8.308077020467211,rayon,Sintetis,NIR
rayon_nir_14.jpg,108.64546296296297,0.1640804728252336,0.1640804728252336,0.9179597635873832,0.562368770387678,0.7990946667292247,0.3172105444047053,8.303248331906904,rayon,Sintetis,NIR
rayon_nir_15.jpg,108.64698495370372,0.1662313158135339,0.1662313158135339,0.9168843420932332,0.5612514512831792,0.7969986023620312,0.3159794826721984,8.332129639170804,rayon,Sintetis,NIR
rayon_nir_16.jpg,108.6620138888889,0.1627115012431759,0.1627115012431759,0.918644249378412,0.5639826552134669,0.7991709365680895,0.319019651752221,8.259516854107826,rayon,Sintetis,NIR
rayon_nir_17.jpg,108.48608217592592,0.1653876541127865,0.1653876541127865,0.917306172943607,0.5614713515716352,0.7973391276330111,0.3161922389719793,8.310512294344656,rayon,Sintetis,NIR
rayon_nir_18.jpg,108.49311342592593,0.1648294828963156,0.1648294828963156,0.9175852585518424,0.5614763961112016,0.7984928150030909,0.3162147788817934,8.3080025185317,rayon,Sintetis,NIR
rayon_nir_19.jpg,108.41846643518518,0.1660379792188022,0.1660379792188022,0.9169810103905992,0.5606048333224944,0.7968670628098962,0.3152352911964797,8.317494712497965,rayon,Sintetis,NIR
rayon_nir_20.jpg,108.5414988425926,0.1645552877703536,0.1645552877703536,0.9177223561148232,0.5619047321534434,0.7986796373596136,0.3166982271399806,8.303077651337487,rayon,Sintetis,NIR
rayon_nir_21.jpg,108.4058449074074,0.1647720671806074,0.1647720671806074,0.9176139664096962,0.5614968682528466,0.7979681209237103,0.3162620019501865,8.299259764951339,rayon,Sintetis,NIR
rayon_nir_22.jpg,108.39161458333334,0.1640031539370361,0.1640031539370361,0.917998423031482,0.5612171196628805,0.7998278740747595,0.3159737299270357,8.294494034541348,rayon,Sintetis,NIR
rayon_nir_23.jpg,108.45656828703704,0.1641280863748821,0.1641280863748821,0.9179359568125588,0.5615508867495265,0.799922263660183,0.3162898061326611,8.309617443374925,rayon,Sintetis,NIR
rayon_nir_24.jpg,108.38539930555557,0.1644736841573896,0.1644736841573896,0.9177631579213053,0.5616230013235587,0.7989750320189485,0.3164323401991654,8.301152874321671,rayon,Sintetis,NIR
rayon_nir_25.jpg,108.29478587962964,0.1639912528212146,0.1639912528212146,0.9180043735893928,0.5598100967578429,0.8022228966847631,0.3143294577339951,8.344836274452103,rayon,Sintetis,NIR
rayon_nir_26.jpg,108.30778935185184,0.1661052940217711,0.1661052940217711,0.9169473529891145,0.5598206057416587,0.797631749019002,0.3143791743641498,8.33288563078546,rayon,Sintetis,NIR
rayon_nir_27.jpg,108.33418981481482,0.1642130155965596,0.1642130155965596,0.91789349220172,0.5612338751209298,0.7998035281305429,0.3159174032243716,8.30863130925504,rayon,Sintetis,NIR
rayon_nir_28.jpg,108.31182870370372,0.1677109229466759,0.1677109229466759,0.916144538526662,0.5592780235624195,0.7957251960601622,0.3137359400629059,8.35325581482516,rayon,Sintetis,NIR
rayon_nir_29.jpg,108.37895833333332,0.1655872542401409,0.1655872542401409,0.9172063728799296,0.5603061842362951,0.7985729332674283,0.3148710129223303,8.332846448122949,rayon,Sintetis,NIR
rayon_nir_30.jpg,108.36237268518518,0.1663405005753888,0.1663405005753888,0.9168297497123056,0.5598922356935486,0.7974990130562933,0.3143748233111315,8.34218482435888,rayon,Sintetis,NIR
